ag_key,estate,property,shares,property_risk,shares_risk,threshold,margin,risk_percent
437,35044,231511,84807,1.252450208,0.341901022,325000,0,0.05
438,238362,2612,39688,33.16921899,0.218297722,325000,0,0.05
439,125960,15076,154320,13.20244097,0.128978745,325000,0,0.05
440,267363,315225,123049,0.182844,0.046840689,325000,0,0.05
441,213596,258299,2247,0.431298611,4.957899421,325000,0,0.05
442,153504,171566,113702,0.999591994,0.150829361,325000,0,0.05
443,274147,287461,58363,0.176903997,0.087132258,325000,0,0.05
444,314189,2474,26008,4.369846403,0.041567979,325000,0,0.05
445,171019,250346,177992,0.615072739,0.086510068,325000,0,0.05
446,40785,10729,55496,26.49035325,0.51213601,325000,0,0.05
447,180015,210224,3274,0.689669115,4.428375076,325000,0,0.05
448,11624,153781,127789,2.037807011,0.245229245,325000,0,0.05
449,304881,94407,169060,0.213109197,0.011900509,325000,0,0.05
450,282081,169350,177334,0.253433717,0.024202353,325000,0,0.05
451,96747,144294,147694,1.581860646,0.154544531,325000,0,0.05
452,181158,281480,598,0.511020321,24.05384615,325000,0,0.05
453,123794,201751,130307,0.99729865,0.154409203,325000,0,0.05
454,23661,10355,75911,29.10082086,0.396963549,325000,0,0.05
455,29184,123725,185084,2.390915336,0.15982797,325000,0,0.05
456,250372,242190,125144,0.308138239,0.059633702,325000,0,0.05
457,176311,159699,107583,0.931057802,0.138208639,325000,0,0.05
458,273284,116151,130187,0.445247996,0.039724396,325000,0,0.05
459,209284,39309,40226,2.943753339,0.287664694,325000,0,0.05
460,87372,133059,133025,1.785884457,0.178634091,325000,0,0.05
461,187585,323481,120374,0.424800838,0.114156712,325000,0,0.05
462,274878,110855,101887,0.452140183,0.049193715,325000,0,0.05
463,270403,192012,93523,0.284341604,0.058378153,325000,0,0.05
464,11785,166663,120528,1.879331345,0.259869076,325000,0,0.05
465,272587,231537,87943,0.226369867,0.059598831,325000,0,0.05
466,277909,17755,132854,2.652266967,0.035445677,325000,0,0.05
467,151471,303974,103297,0.570867903,0.167990358,325000,0,0.05
468,252586,314362,137510,0.230352269,0.052660897,325000,0,0.05
469,129017,171689,156428,1.141500038,0.125286394,325000,0,0.05
470,147465,321299,26999,0.552553852,0.657561391,325000,0,0.05
471,11439,312898,94802,1.002118901,0.330753571,325000,0,0.05
472,17659,141273,55570,2.175511244,0.553070002,325000,0,0.05
473,117843,30646,92062,6.759674998,0.225019009,325000,0,0.05
474,30583,184508,92169,1.595686908,0.319431696,325000,0,0.05
475,24225,130310,74442,2.308149797,0.404039386,325000,0,0.05
476,91844,100738,29461,2.314479144,0.791405587,325000,0,0.05
477,111275,30764,90434,6.947243531,0.236332574,325000,0,0.05
478,318199,68413,19431,0.099410931,0.035000772,325000,0,0.05
479,143994,136891,132381,1.322263699,0.136731102,325000,0,0.05
480,258723,122008,31764,0.543218477,0.208654452,325000,0,0.05
481,287813,275855,164966,0.134806329,0.022542221,325000,0,0.05
482,68599,111705,82105,2.295340406,0.31228427,325000,0,0.05
483,93077,245452,179410,0.94488128,0.129269829,325000,0,0.05
484,267003,192777,18951,0.300850205,0.306036621,325000,0,0.05
485,321365,206225,186560,0.017626379,0.001948435,325000,0,0.05
486,243588,268018,84161,0.303755718,0.096733641,325000,0,0.05
487,127565,231026,31546,0.854600781,0.625863818,325000,0,0.05
488,163867,303545,49086,0.530837273,0.328266716,325000,0,0.05
489,272538,137838,10709,0.380606219,0.489887011,325000,0,0.05
490,260837,115183,110322,0.55705269,0.058159751,325000,0,0.05
491,105516,163032,38241,1.34626331,0.573949426,325000,0,0.05
492,216813,295958,192081,0.36554849,0.056323634,325000,0,0.05
493,275083,71714,70561,0.696056558,0.070743045,325000,0,0.05
494,202923,130452,55065,0.935800141,0.221696177,325000,0,0.05
495,123958,215041,93743,0.934900786,0.214460813,325000,0,0.05
496,144839,77045,114766,2.338386657,0.156981162,325000,0,0.05
497,288722,102484,144196,0.353986964,0.025158812,325000,0,0.05
498,44495,84200,137206,3.331413302,0.204440768,325000,0,0.05
499,206760,222512,115905,0.531387071,0.102014581,325000,0,0.05
500,323315,87786,62663,0.019194405,0.002688987,325000,0,0.05
501,212503,69119,190161,1.627584311,0.059158818,325000,0,0.05
502,264991,248507,110765,0.241478107,0.054176861,325000,0,0.05
503,320223,417,186068,11.45563549,0.002567341,325000,0,0.05
504,81718,89922,119089,2.705478081,0.20428587,325000,0,0.05
505,147055,17298,52292,10.2870274,0.340291058,325000,0,0.05
506,79733,180393,168094,1.359625928,0.145910621,325000,0,0.05
507,187019,81377,86393,1.695577374,0.159713171,325000,0,0.05
508,55073,307786,189088,0.876995705,0.142752052,325000,0,0.05
509,150393,227896,141310,0.766169656,0.123563088,325000,0,0.05
510,271106,282683,87616,0.190651719,0.061511596,325000,0,0.05
511,99849,193070,73264,1.166162532,0.307314643,325000,0,0.05
512,146598,44332,62718,4.024226293,0.284451035,325000,0,0.05
513,97846,212128,4979,1.07083459,4.562241414,325000,0,0.05
514,77963,303462,47426,0.814062387,0.520889386,325000,0,0.05
515,233183,96384,14242,0.952616617,0.644691757,325000,0,0.05
516,43055,315928,46478,0.892434352,0.606620337,325000,0,0.05
517,172781,64748,31789,2.350945203,0.478841738,325000,0,0.05
518,223844,155893,53911,0.648880963,0.187635176,325000,0,0.05
519,126148,183681,21865,1.08259428,0.909453464,325000,0,0.05
520,199567,226664,183830,0.553387393,0.06823315,325000,0,0.05
521,266046,114973,46709,0.512763866,0.126215505,325000,0,0.05
522,179115,146019,8450,0.999082311,1.726449704,325000,0,0.05
523,212939,88098,113508,1.272003905,0.0987252,325000,0,0.05
524,33826,274537,137100,1.060600211,0.212380744,325000,0,0.05
525,234712,130122,88445,0.693871905,0.102083781,325000,0,0.05
526,300250,249182,166613,0.099324991,0.014854783,325000,0,0.05
527,209115,214533,132186,0.540173307,0.087668134,325000,0,0.05
528,127366,219792,90087,0.899186504,0.219381265,325000,0,0.05
529,177160,292856,258,0.504821482,57.30232558,325000,0,0.05
530,191085,223164,96457,0.600074385,0.138833885,325000,0,0.05
531,267896,41720,187510,1.368744008,0.030453842,325000,0,0.05
532,182528,83454,66190,1.707191986,0.215247016,325000,0,0.05
533,131091,65872,186217,2.943724192,0.104130665,325000,0,0.05
534,35783,6777,55317,42.67625793,0.522835656,325000,0,0.05
535,142594,211938,3386,0.860657362,5.387064383,325000,0,0.05
536,46134,39159,31873,7.12137695,0.874928623,325000,0,0.05
537,93313,286419,170926,0.808909325,0.135548132,325000,0,0.05
538,247642,163527,126947,0.473059495,0.060937242,325000,0,0.05
539,109028,238136,61234,0.906927134,0.352699481,325000,0,0.05
540,103499,232348,119240,0.953315716,0.185760651,325000,0,0.05
541,209815,235000,116592,0.490148936,0.098793228,325000,0,0.05
542,151438,139780,120283,1.241679783,0.144294705,325000,0,0.05
543,38898,193981,104110,1.474897026,0.274807415,325000,0,0.05
544,298810,9798,57992,2.672994489,0.045161402,325000,0,0.05
545,18701,224602,24953,1.363741196,1.227503707,325000,0,0.05
546,207824,196847,45056,0.595264342,0.260067472,325000,0,0.05
547,207875,13307,61382,8.801758473,0.190813268,325000,0,0.05
548,277921,200807,131766,0.234448998,0.035729247,325000,0,0.05
549,242011,223440,184118,0.371415145,0.045073811,325000,0,0.05
550,66647,128812,132986,2.005659411,0.194270826,325000,0,0.05
551,43551,78600,177602,3.580776081,0.158471751,325000,0,0.05
552,48965,92565,9646,2.982066656,2.861652498,325000,0,0.05
553,155961,258462,28374,0.654018773,0.595753154,325000,0,0.05
554,15429,201060,49266,1.539694619,0.628366419,325000,0,0.05
555,206560,460,86679,257.4782609,0.136642093,325000,0,0.05
556,170645,88313,78775,1.747817422,0.195944145,325000,0,0.05
557,94845,182665,106262,1.259984124,0.216592008,325000,0,0.05
558,232119,155535,8074,0.597171055,1.150371563,325000,0,0.05
559,111311,135569,198446,1.576237931,0.107681183,325000,0,0.05
560,284339,192178,24779,0.211579889,0.164094596,325000,0,0.05
561,55620,170089,88059,1.583759091,0.305908539,325000,0,0.05
562,48338,72145,162861,3.834804907,0.169876152,325000,0,0.05
563,91543,116412,185426,2.005437584,0.125903056,325000,0,0.05
564,296243,127704,129293,0.225184802,0.02224173,325000,0,0.05
565,12272,47110,195285,6.638250902,0.160139284,325000,0,0.05
566,2901,134306,86802,2.398247286,0.371073247,325000,0,0.05
567,119534,214944,143296,0.955904794,0.143385719,325000,0,0.05
568,257512,115767,97470,0.582964057,0.069239766,325000,0,0.05
569,159364,120315,142206,1.376686199,0.116476098,325000,0,0.05
570,57590,292264,95892,0.914960447,0.278865807,325000,0,0.05
571,107307,118954,18680,1.830060359,1.165380086,325000,0,0.05
572,19831,243439,102061,1.253574818,0.299006477,325000,0,0.05
573,268685,274220,70340,0.205364306,0.080061132,325000,0,0.05
574,9840,14328,73828,21.99609157,0.426884109,325000,0,0.05
575,182368,264940,11027,0.538355854,1.293479641,325000,0,0.05
576,144065,243379,75615,0.743428973,0.239284533,325000,0,0.05
577,12412,197650,82415,1.581522894,0.379285324,325000,0,0.05
578,271711,39824,111683,1.338112696,0.047714513,325000,0,0.05
579,231010,170424,33230,0.55150683,0.282846825,325000,0,0.05
580,13935,251116,71349,1.238730308,0.435976678,325000,0,0.05
581,67001,10580,190132,24.38553875,0.135694675,325000,0,0.05
582,279807,255365,5908,0.176974135,0.764945836,325000,0,0.05
583,274964,87525,64155,0.571676664,0.077992362,325000,0,0.05
584,86158,224312,105753,1.064775848,0.225848912,325000,0,0.05
585,196386,204346,78796,0.629393284,0.163224022,325000,0,0.05
586,109813,88451,120038,2.432838521,0.179265733,325000,0,0.05
587,255930,316633,971,0.218138981,7.113285273,325000,0,0.05
588,230974,254819,20846,0.368991323,0.451050561,325000,0,0.05
589,270777,284444,16659,0.190628032,0.325487724,325000,0,0.05
590,268334,27686,4837,2.046738424,1.171511267,325000,0,0.05
591,31816,303507,98253,0.965987605,0.298396996,325000,0,0.05
592,174077,2623,96560,57.53831491,0.15629971,325000,0,0.05
593,259302,223696,113647,0.293693227,0.057808829,325000,0,0.05
594,160941,1654,4384,99.18923821,3.742221715,325000,0,0.05
595,154102,127276,46820,1.342735473,0.365010679,325000,0,0.05
596,65576,61378,83714,4.226661019,0.309893208,325000,0,0.05
597,229215,284710,124797,0.336430052,0.076752646,325000,0,0.05
598,126324,179478,196262,1.106965756,0.101229988,325000,0,0.05
599,140384,26372,148240,7.000455028,0.124538586,325000,0,0.05
600,79926,207173,6663,1.182943723,3.678132973,325000,0,0.05
601,17562,34393,22459,8.938970139,1.368885525,325000,0,0.05
602,296414,223267,135517,0.128035043,0.021094032,325000,0,0.05
603,87961,3219,67002,73.63746505,0.353778992,325000,0,0.05
604,124447,316305,25205,0.634049414,0.795687364,325000,0,0.05
605,245331,286544,150775,0.278034089,0.052839662,325000,0,0.05
606,324754,275367,164014,0.000893353,0.000149987,325000,0,0.05
607,223460,52210,2392,1.944838154,4.244983278,325000,0,0.05
608,150375,305770,37331,0.571099192,0.467774772,325000,0,0.05
609,146665,93185,110960,1.913773676,0.160720079,325000,0,0.05
610,152356,265052,141135,0.651358979,0.122325433,325000,0,0.05
611,245107,44717,154419,1.786635955,0.051737804,325000,0,0.05
612,188414,51236,185724,2.665820907,0.073542461,325000,0,0.05
613,201312,3187,161082,38.8101663,0.076785736,325000,0,0.05
614,290248,313977,3740,0.110683267,0.929197861,325000,0,0.05
615,125607,117727,120579,1.693689638,0.165362957,325000,0,0.05
616,250571,297410,79087,0.250257221,0.094110284,325000,0,0.05
617,291074,162616,9035,0.208626457,0.375495296,325000,0,0.05
618,132273,3737,18357,51.57265186,1.049882878,325000,0,0.05
619,139232,288505,10662,0.643898719,1.742337273,325000,0,0.05
620,146319,30343,199418,5.888705797,0.08960124,325000,0,0.05
621,58946,37500,191982,7.094773333,0.138582784,325000,0,0.05
622,181533,154754,152677,0.92706489,0.093967657,325000,0,0.05
623,157961,208348,192259,0.801730758,0.086882279,325000,0,0.05
624,284177,148404,48170,0.275080187,0.084747768,325000,0,0.05
625,247821,296275,139836,0.260497848,0.055192511,325000,0,0.05
626,237889,259791,184422,0.335311847,0.047234603,325000,0,0.05
627,222885,41000,52332,2.490609756,0.195129175,325000,0,0.05
628,290595,320510,192962,0.107344545,0.017829935,325000,0,0.05
629,120332,5927,79485,34.53146617,0.257492609,325000,0,0.05
630,295120,133624,79405,0.223612525,0.037629872,325000,0,0.05
631,302134,249799,70053,0.091537596,0.032641,325000,0,0.05
632,152851,145261,3630,1.1851013,4.742396694,325000,0,0.05
633,128242,34681,149934,5.67336582,0.131229741,325000,0,0.05
634,248171,189383,45624,0.405680552,0.16839602,325000,0,0.05
635,52574,256568,70514,1.061808176,0.386343138,325000,0,0.05
636,253780,296985,142175,0.239810091,0.050093195,325000,0,0.05
637,45707,145631,153373,1.917812828,0.1821005,325000,0,0.05
638,191711,253498,34331,0.52579902,0.388246774,325000,0,0.05
639,257086,137124,182974,0.49527435,0.037116749,325000,0,0.05
640,71686,291725,96290,0.868331477,0.263074047,325000,0,0.05
641,152486,110146,48634,1.566230276,0.354718921,325000,0,0.05
642,66572,246261,173234,1.04940693,0.149178568,325000,0,0.05
643,197137,50293,92899,2.54236176,0.137636573,325000,0,0.05
644,297628,153971,97217,0.177773737,0.028155569,325000,0,0.05
645,87147,312900,183888,0.7601566,0.129346668,325000,0,0.05
646,62257,265500,174996,0.989615819,0.150142289,325000,0,0.05
647,18957,165259,8371,1.85189914,3.655990921,325000,0,0.05
648,129010,289426,69277,0.677167912,0.282907747,325000,0,0.05
649,47457,31676,174809,8.761933325,0.158769285,325000,0,0.05
650,141936,320555,57717,0.571084525,0.317175182,325000,0,0.05
651,173816,189013,103313,0.799860327,0.146335892,325000,0,0.05
652,174605,204366,77569,0.735910083,0.193885444,325000,0,0.05
653,302599,106689,48735,0.209965413,0.045964912,325000,0,0.05
654,187516,74426,66380,1.847257679,0.207116601,325000,0,0.05
655,97293,137439,154262,1.65678592,0.147610559,325000,0,0.05
656,300874,40932,6985,0.589416593,0.34539728,325000,0,0.05
657,8275,18023,47745,17.57337846,0.663367892,325000,0,0.05
658,275355,165419,25381,0.300116673,0.19559907,325000,0,0.05
659,310379,70765,138761,0.206613439,0.010536822,325000,0,0.05
660,167368,297740,44587,0.52942836,0.353538027,325000,0,0.05
661,306505,312347,80476,0.059212991,0.022982007,325000,0,0.05
662,210675,72288,63311,1.581521138,0.180576835,325000,0,0.05
663,152032,315908,47911,0.547526495,0.36101939,325000,0,0.05
664,159172,249038,73753,0.665874284,0.224842379,325000,0,0.05
665,267179,40432,82110,1.430080135,0.07041895,325000,0,0.05
666,119119,184807,68987,1.114032477,0.298434488,325000,0,0.05
667,144746,310716,25275,0.580124615,0.713171118,325000,0,0.05
668,74402,53842,36275,4.654321905,0.690828394,325000,0,0.05
669,165618,11012,191667,14.47348347,0.083155681,325000,0,0.05
670,119368,133646,82820,1.538631908,0.248287853,325000,0,0.05
671,146708,50627,23258,3.521678156,0.766583541,325000,0,0.05
672,130676,258604,106361,0.751434626,0.182702306,325000,0,0.05
673,168821,311094,101914,0.50203154,0.153245874,325000,0,0.05
674,146663,27659,176424,6.447702375,0.10108432,325000,0,0.05
675,249672,49492,151104,1.522023761,0.049851758,325000,0,0.05
676,156841,264794,82586,0.63505593,0.203616836,325000,0,0.05
677,275260,107616,53987,0.46219893,0.092133291,325000,0,0.05
678,172560,183394,151295,0.831215852,0.1007568,325000,0,0.05
679,10608,255540,195634,1.230304453,0.160704172,325000,0,0.05
680,305364,291729,194662,0.067309044,0.010087228,325000,0,0.05
681,298213,30740,154100,0.871405335,0.017382868,325000,0,0.05
682,81341,196800,43428,1.238104675,0.56106429,325000,0,0.05
683,141236,68398,185355,2.686686745,0.099141647,325000,0,0.05
684,270026,245717,19652,0.223728924,0.279737431,325000,0,0.05
685,263193,14274,85701,4.330040633,0.072119345,325000,0,0.05
686,152105,316889,65869,0.545601141,0.26248311,325000,0,0.05
687,295780,248991,121161,0.117353639,0.024116671,325000,0,0.05
688,245502,135648,144740,0.586060981,0.054924693,325000,0,0.05
689,295962,61030,66128,0.475798787,0.043911807,325000,0,0.05
690,176803,84995,99807,1.743596682,0.148483573,325000,0,0.05
691,203671,55900,111128,2.170465116,0.109179505,325000,0,0.05
692,108973,196374,70663,1.10007944,0.305714447,325000,0,0.05
693,60324,314190,8932,0.84240746,2.963233318,325000,0,0.05
694,155471,103006,74922,1.645816749,0.226273992,325000,0,0.05
695,138270,243840,62037,0.765789042,0.300997792,325000,0,0.05
696,94290,95179,111318,2.423959067,0.207253095,325000,0,0.05
697,30422,269788,14770,1.091886963,1.994434665,325000,0,0.05
698,247301,195118,142441,0.398215439,0.054548199,325000,0,0.05
699,53525,131677,160354,2.061673641,0.169297305,325000,0,0.05
700,203773,292968,76242,0.413789219,0.159002912,325000,0,0.05
701,300974,105868,73348,0.226942986,0.032756176,325000,0,0.05
702,145047,300344,39799,0.599156301,0.452154577,325000,0,0.05
703,33746,194877,81193,1.494552974,0.358718116,325000,0,0.05
704,48862,251901,16938,1.096216371,1.630286929,325000,0,0.05
705,79124,268712,164407,0.915016821,0.149553243,325000,0,0.05
706,34306,200139,78011,1.45246054,0.372632065,325000,0,0.05
707,116509,176978,192152,1.17806168,0.108503164,325000,0,0.05
708,149531,43332,45647,4.049409213,0.384404232,325000,0,0.05
709,65456,111584,120860,2.325996559,0.214747642,325000,0,0.05
710,120344,180815,35465,1.131852999,0.577064712,325000,0,0.05
711,132571,225483,56946,0.853408017,0.337914867,325000,0,0.05
712,83287,49293,167051,4.90359686,0.144694135,325000,0,0.05
713,13996,186809,83204,1.664823429,0.373784914,325000,0,0.05
714,148967,194245,78732,0.906242117,0.223585073,325000,0,0.05
715,223781,9779,75307,10.35064935,0.134408488,325000,0,0.05
716,66203,54542,173926,4.744912178,0.14879719,325000,0,0.05
717,296592,74049,12495,0.383637861,0.227354942,325000,0,0.05
718,41565,34840,12073,8.135332951,2.347676634,325000,0,0.05
719,133376,119172,196423,1.607961602,0.097556803,325000,0,0.05
720,245082,253464,140609,0.315303159,0.056837045,325000,0,0.05
721,19637,117294,78369,2.603398298,0.389647692,325000,0,0.05
722,61761,16164,72002,16.28551101,0.365599567,325000,0,0.05
723,7402,50280,135033,6.316587112,0.235200284,325000,0,0.05
724,23516,241190,131624,1.249985489,0.229049413,325000,0,0.05
725,178847,317907,108216,0.45973508,0.135056738,325000,0,0.05
726,101559,294946,74712,0.757565792,0.299069761,325000,0,0.05
727,288368,191263,40014,0.19152685,0.091547958,325000,0,0.05
728,41706,308535,72698,0.918190805,0.389686099,325000,0,0.05
729,283537,31083,161072,1.3339446,0.025741904,325000,0,0.05
730,147708,8262,75734,21.4587267,0.234098291,325000,0,0.05
731,72968,17435,69756,14.4555205,0.361305121,325000,0,0.05
732,290245,37720,20121,0.921394486,0.172729984,325000,0,0.05
733,48750,50484,63909,5.472030742,0.432255238,325000,0,0.05
734,125368,48341,115381,4.129662192,0.173019821,325000,0,0.05
735,197950,4440,177578,28.61486486,0.071546025,325000,0,0.05
